[prop_DeleteUnion|
 generated  error   fail   pass /  total     time test name
[ ]   8455      0      0   2137 / 500000     1.4s test_prop_DeleteUnion (collecting)
[ ]   8924      0      0   2273 / 500000     1.5s test_prop_DeleteUnion (collecting)
[ ]   9555      0      0   2438 / 500000     1.6s test_prop_DeleteUnion (collecting)
[ ]  10495      0      0   2688 / 500000     1.7s test_prop_DeleteUnion (collecting)
[ ]  10961      0      0   2810 / 500000     1.8s test_prop_DeleteUnion (collecting)
[ ]  11550      0      0   2971 / 500000     1.9s test_prop_DeleteUnion (collecting)
[ ]  12204      0      0   3131 / 500000     2.0s test_prop_DeleteUnion (collecting)
[ ]  12808      0      0   3289 / 500000     2.1s test_prop_DeleteUnion (collecting)
[ ]  13289      0      0   3417 / 500000     2.2s test_prop_DeleteUnion (collecting)
[ ]  13874      0      0   3571 / 500000     2.3s test_prop_DeleteUnion (collecting)
[ ]  14365      0      0   3692 / 500000     2.4s test_prop_DeleteUnion (collecting)
[ ]  15077      0      0   3867 / 500000     2.5s test_prop_DeleteUnion (collecting)
[ ]  15378      0      0   3953 / 500000     2.6s test_prop_DeleteUnion (collecting)
[ ]  15875      0      0   4088 / 500000     2.7s test_prop_DeleteUnion (collecting)
[ ]  16254      0      0   4189 / 500000     2.8s test_prop_DeleteUnion (collecting)
[ ]  16815      0      0   4330 / 500000     2.9s test_prop_DeleteUnion (collecting)
[ ]  17219      0      0   4433 / 500000     3.0s test_prop_DeleteUnion (collecting)
[ ]  17850      0      0   4597 / 500000     3.1s test_prop_DeleteUnion (collecting)
[ ]  18396      0      0   4750 / 500000     3.2s test_prop_DeleteUnion (collecting)
[ ]  18967      0      0   4904 / 500000     3.3s test_prop_DeleteUnion (collecting)
[ ]  19649      0      0   5071 / 500000     3.4s test_prop_DeleteUnion (collecting)
[ ]  20280      0      0   5232 / 500000     3.5s test_prop_DeleteUnion (collecting)
[✗]  20709      0      1   5328 / 500000     3.6s test_prop_DeleteUnion

--- Failure --------------------------------------------------------------------

Test test_prop_DeleteUnion failed (0 shrink steps):

(Tree (Empty,4,7,Tree (Empty,522,8,Empty)), Tree (Empty,3,8,Tree (Empty,4,33,Tree (Empty,2100,5,Empty))), 3)
================================================================================
failure (1 tests failed, 0 tests errored, ran 1 tests)
|prop_DeleteUnion -> 3592.40]
[prop_DeleteUnion|
 generated  error   fail   pass /  total     time test name
[ ]      0      0      0      0 / 500000     0.0s test_prop_DeleteUnion
[ ]      0      0      0      0 / 500000     0.0s test_prop_DeleteUnion (generating)
[ ]    643      0      0    159 / 500000     0.1s test_prop_DeleteUnion (collecting)
[ ]   1439      0      0    361 / 500000     0.2s test_prop_DeleteUnion (collecting)
[ ]   2204      0      0    545 / 500000     0.3s test_prop_DeleteUnion (collecting)
[ ]   2871      0      0    698 / 500000     0.4s test_prop_DeleteUnion (collecting)
[ ]   3455      0      0    826 / 500000     0.5s test_prop_DeleteUnion (collecting)
[ ]   4079      0      0    978 / 500000     0.6s test_prop_DeleteUnion (collecting)
[ ]   4762      0      0   1155 / 500000     0.7s test_prop_DeleteUnion (collecting)
[ ]   5362      0      0   1300 / 500000     0.8s test_prop_DeleteUnion (collecting)
[ ]   6166      0      0   1513 / 500000     0.9s test_prop_DeleteUnion (collecting)
[ ]   6800      0      0   1687 / 500000     1.0s test_prop_DeleteUnion (collecting)
[ ]   7226      0      0   1788 / 500000     1.1s test_prop_DeleteUnion (collecting)
[ ]   7827      0      0   1935 / 500000     1.2s test_prop_DeleteUnion (collecting)
[ ]   8314      0      0   2062 / 500000     1.3s test_prop_DeleteUnion (collecting)
[ ]   8871      0      0   2205 / 500000     1.4s test_prop_DeleteUnion (collecting)
[ ]   9454      0      0   2343 / 500000     1.5s test_prop_DeleteUnion (collecting)
[ ]  10282      0      0   2572 / 500000     1.6s test_prop_DeleteUnion (collecting)
[ ]  10942      0      0   2734 / 500000     1.7s test_prop_DeleteUnion (collecting)
[ ]  11704      0      0   2920 / 500000     1.8s test_prop_DeleteUnion (collecting)
[ ]  12318      0      0   3077 / 500000     1.9s test_prop_DeleteUnion (collecting)
[ ]  12867      0      0   3213 / 500000     2.0s test_prop_DeleteUnion (collecting)
[ ]  13461      0      0   3375 / 500000     2.1s test_prop_DeleteUnion (collecting)
[ ]  14193      0      0   3582 / 500000     2.2s test_prop_DeleteUnion (collecting)
[ ]  14564      0      0   3678 / 500000     2.3s test_prop_DeleteUnion (collecting)
[ ]  15149      0      0   3819 / 500000     2.4s test_prop_DeleteUnion (collecting)
[ ]  15818      0      0   3986 / 500000     2.5s test_prop_DeleteUnion (collecting)
[ ]  16484      0      0   4153 / 500000     2.6s test_prop_DeleteUnion (collecting)
[ ]  17240      0      0   4333 / 500000     2.7s test_prop_DeleteUnion (collecting)
[ ]  17755      0      0   4481 / 500000     2.8s test_prop_DeleteUnion (collecting)
[ ]  18434      0      0   4668 / 500000     2.9s test_prop_DeleteUnion (collecting)
[ ]  18903      0      0   4780 / 500000     3.0s test_prop_DeleteUnion (collecting)
[ ]  19524      0      0   4957 / 500000     3.1s test_prop_DeleteUnion (collecting)
[ ]  20265      0      0   5138 / 500000     3.2s test_prop_DeleteUnion (collecting)
[ ]  20935      0      0   5323 / 500000     3.3s test_prop_DeleteUnion (collecting)
[ ]  21622      0      0   5503 / 500000     3.4s test_prop_DeleteUnion (collecting)
[ ]  22199      0      0   5651 / 500000     3.5s test_prop_DeleteUnion (collecting)
[ ]  22919      0      0   5826 / 500000     3.6s test_prop_DeleteUnion (collecting)
[ ]  23716      0      0   6045 / 500000     3.7s test_prop_DeleteUnion (collecting)
[ ]  24244      0      0   6182 / 500000     3.8s test_prop_DeleteUnion (collecting)
[ ]  24862      0      0   6348 / 500000     3.9s test_prop_DeleteUnion (collecting)
[ ]  25380      0      0   6485 / 500000     4.0s test_prop_DeleteUnion (collecting)
[ ]  26081      0      0   6685 / 500000     4.1s test_prop_DeleteUnion (collecting)
[ ]  26684      0      0   6860 / 500000     4.3s test_prop_DeleteUnion (collecting)
[ ]  27252      0      0   7012 / 500000     4.4s test_prop_DeleteUnion (collecting)
[ ]  27739      0      0   7131 / 500000     4.5s test_prop_DeleteUnion (collecting)
[ ]  28499      0      0   7333 / 500000     4.6s test_prop_DeleteUnion (collecting)
[ ]  29017      0      0   7477 / 500000     4.7s test_prop_DeleteUnion (collecting)
[ ]  29488      0      0   7596 / 500000     4.8s test_prop_DeleteUnion (collecting)
[ ]  30159      0      0   7761 / 500000     4.9s test_prop_DeleteUnion (collecting)
[ ]  30876      0      0   7970 / 500000     5.0s test_prop_DeleteUnion (collecting)
[ ]  31512      0      0   8131 / 500000     5.1s test_prop_DeleteUnion (collecting)
[ ]  32097      0      0   8276 / 500000     5.2s test_prop_DeleteUnion (collecting)
[ ]  32698      0      0   8425 / 500000     5.3s test_prop_DeleteUnion (collecting)
[ ]  33244      0      0   8564 / 500000     5.4s test_prop_DeleteUnion (collecting)
[ ]  33753      0      0   8700 / 500000     5.5s test_prop_DeleteUnion (collecting)
[ ]  34445      0      0   8869 / 500000     5.6s test_prop_DeleteUnion (collecting)
[ ]  34911      0      0   8989 / 500000     5.7s test_prop_DeleteUnion (collecting)
[ ]  35440      0      0   9122 / 500000     5.8s test_prop_DeleteUnion (collecting)
[ ]  36128      0      0   9308 / 500000     5.9s test_prop_DeleteUnion (collecting)
[ ]  36794      0      0   9491 / 500000     6.0s test_prop_DeleteUnion (collecting)
[ ]  37732      0      0   9724 / 500000     6.1s test_prop_DeleteUnion (collecting)
[ ]  38209      0      0   9846 / 500000     6.2s test_prop_DeleteUnion (collecting)
[ ]  38824      0      0  10004 / 500000     6.3s test_prop_DeleteUnion (collecting)
[ ]  39586      0      0  10194 / 500000     6.4s test_prop_DeleteUnion (collecting)
[ ]  40248      0      0  10378 / 500000     6.5s test_prop_DeleteUnion (collecting)
[ ]  40761      0      0  10516 / 500000     6.6s test_prop_DeleteUnion (collecting)
[ ]  41331      0      0  10665 / 500000     6.7s test_prop_DeleteUnion (collecting)
[ ]  41826      0      0  10776 / 500000     6.8s test_prop_DeleteUnion (collecting)
[ ]  42386      0      0  10932 / 500000     6.9s test_prop_DeleteUnion (collecting)
[ ]  43057      0      0  11121 / 500000     7.0s test_prop_DeleteUnion (collecting)
[ ]  43622      0      0  11267 / 500000     7.1s test_prop_DeleteUnion (collecting)
[ ]  44144      0      0  11417 / 500000     7.2s test_prop_DeleteUnion (collecting)
[ ]  44841      0      0  11585 / 500000     7.3s test_prop_DeleteUnion (collecting)
[ ]  45533      0      0  11746 / 500000     7.4s test_prop_DeleteUnion (collecting)
[ ]  46137      0      0  11906 / 500000     7.5s test_prop_DeleteUnion (collecting)
[ ]  46783      0      0  12061 / 500000     7.6s test_prop_DeleteUnion (collecting)
[ ]  47300      0      0  12203 / 500000     7.7s test_prop_DeleteUnion (collecting)
[ ]  47793      0      0  12325 / 500000     7.8s test_prop_DeleteUnion (collecting)
[ ]  48412      0      0  12461 / 500000     7.9s test_prop_DeleteUnion (collecting)
[ ]  49007      0      0  12614 / 500000     8.0s test_prop_DeleteUnion (collecting)
[ ]  49660      0      0  12776 / 500000     8.1s test_prop_DeleteUnion (collecting)
[ ]  50150      0      0  12894 / 500000     8.2s test_prop_DeleteUnion (collecting)
[ ]  50772      0      0  13062 / 500000     8.3s test_prop_DeleteUnion (collecting)
[ ]  51397      0      0  13220 / 500000     8.4s test_prop_DeleteUnion (collecting)
[ ]  51978      0      0  13368 / 500000     8.5s test_prop_DeleteUnion (collecting)
[ ]  52587      0      0  13532 / 500000     8.6s test_prop_DeleteUnion (collecting)
[ ]  52958      0      0  13627 / 500000     8.7s test_prop_DeleteUnion (collecting)
[ ]  53501      0      0  13772 / 500000     8.8s test_prop_DeleteUnion
[ ]  54245      0      0  13960 / 500000     8.9s test_prop_DeleteUnion (collecting)
[ ]  54873      0      0  14125 / 500000     9.0s test_prop_DeleteUnion (collecting)
[ ]  55393      0      0  14253 / 500000     9.1s test_prop_DeleteUnion (collecting)
[ ]  55823      0      0  14355 / 500000     9.2s test_prop_DeleteUnion (collecting)
[ ]  56425      0      0  14506 / 500000     9.3s test_prop_DeleteUnion (collecting)
[ ]  57064      0      0  14683 / 500000     9.4s test_prop_DeleteUnion (collecting)
[ ]  57725      0      0  14838 / 500000     9.5s test_prop_DeleteUnion (collecting)
[ ]  58289      0      0  14981 / 500000     9.6s test_prop_DeleteUnion (collecting)
[ ]  58979      0      0  15163 / 500000     9.7s test_prop_DeleteUnion (collecting)
[ ]  59779      0      0  15378 / 500000     9.8s test_prop_DeleteUnion (collecting)
[ ]  60483      0      0  15583 / 500000     9.9s test_prop_DeleteUnion (collecting)
[ ]  61070      0      0  15736 / 500000    10.0s test_prop_DeleteUnion (collecting)
[ ]  61590      0      0  15866 / 500000    10.1s test_prop_DeleteUnion (collecting)
[ ]  62150      0      0  16010 / 500000    10.2s test_prop_DeleteUnion (collecting)
[ ]  62601      0      0  16123 / 500000    10.3s test_prop_DeleteUnion (collecting)
[ ]  63211      0      0  16285 / 500000    10.4s test_prop_DeleteUnion (collecting)
[ ]  63777      0      0  16434 / 500000    10.5s test_prop_DeleteUnion (collecting)
[ ]  64394      0      0  16581 / 500000    10.6s test_prop_DeleteUnion (collecting)
[ ]  64876      0      0  16703 / 500000    10.7s test_prop_DeleteUnion (collecting)
[ ]  65433      0      0  16834 / 500000    10.8s test_prop_DeleteUnion (collecting)
[ ]  65969      0      0  16966 / 500000    10.9s test_prop_DeleteUnion (collecting)
[ ]  66607      0      0  17151 / 500000    11.1s test_prop_DeleteUnion (collecting)
[ ]  67231      0      0  17316 / 500000    11.2s test_prop_DeleteUnion (collecting)
[ ]  67830      0      0  17473 / 500000    11.3s test_prop_DeleteUnion (collecting)
[ ]  68281      0      0  17579 / 500000    11.4s test_prop_DeleteUnion (collecting)
[ ]  68873      0      0  17730 / 500000    11.5s test_prop_DeleteUnion (collecting)
[ ]  69395      0      0  17862 / 500000    11.6s test_prop_DeleteUnion (collecting)
[ ]  69867      0      0  17970 / 500000    11.7s test_prop_DeleteUnion (collecting)
[ ]  70425      0      0  18110 / 500000    11.8s test_prop_DeleteUnion (collecting)
[ ]  70925      0      0  18252 / 500000    11.9s test_prop_DeleteUnion (collecting)
[ ]  71555      0      0  18417 / 500000    12.0s test_prop_DeleteUnion (collecting)
[ ]  72113      0      0  18579 / 500000    12.1s test_prop_DeleteUnion (collecting)
[ ]  72601      0      0  18715 / 500000    12.2s test_prop_DeleteUnion (collecting)
[ ]  73059      0      0  18842 / 500000    12.3s test_prop_DeleteUnion (collecting)
[ ]  73775      0      0  19030 / 500000    12.4s test_prop_DeleteUnion (collecting)
[ ]  74201      0      0  19139 / 500000    12.5s test_prop_DeleteUnion (collecting)
[ ]  74736      0      0  19271 / 500000    12.6s test_prop_DeleteUnion (collecting)
[ ]  75489      0      0  19463 / 500000    12.7s test_prop_DeleteUnion (collecting)
[ ]  76059      0      0  19612 / 500000    12.8s test_prop_DeleteUnion (collecting)
[ ]  76727      0      0  19795 / 500000    12.9s test_prop_DeleteUnion (collecting)
[ ]  77211      0      0  19918 / 500000    13.0s test_prop_DeleteUnion (collecting)
[ ]  78151      0      0  20160 / 500000    13.1s test_prop_DeleteUnion (collecting)
[ ]  78855      0      0  20347 / 500000    13.2s test_prop_DeleteUnion (collecting)
[ ]  79544      0      0  20526 / 500000    13.3s test_prop_DeleteUnion (collecting)
[ ]  79886      0      0  20604 / 500000    13.4s test_prop_DeleteUnion (collecting)
[ ]  80622      0      0  20792 / 500000    13.5s test_prop_DeleteUnion (collecting)
[ ]  81171      0      0  20941 / 500000    13.6s test_prop_DeleteUnion (collecting)
[ ]  81788      0      0  21096 / 500000    13.7s test_prop_DeleteUnion (collecting)
[ ]  82224      0      0  21202 / 500000    13.8s test_prop_DeleteUnion (collecting)
[ ]  82731      0      0  21331 / 500000    13.9s test_prop_DeleteUnion (collecting)
[ ]  83360      0      0  21499 / 500000    14.0s test_prop_DeleteUnion (collecting)
[ ]  83941      0      0  21659 / 500000    14.1s test_prop_DeleteUnion (collecting)
[ ]  84549      0      0  21814 / 500000    14.2s test_prop_DeleteUnion (collecting)
[ ]  85256      0      0  22005 / 500000    14.3s test_prop_DeleteUnion (collecting)
[ ]  85734      0      0  22121 / 500000    14.4s test_prop_DeleteUnion (collecting)
[ ]  86280      0      0  22248 / 500000    14.5s test_prop_DeleteUnion (collecting)
[ ]  86857      0      0  22393 / 500000    14.6s test_prop_DeleteUnion (collecting)
[ ]  87431      0      0  22535 / 500000    14.7s test_prop_DeleteUnion (collecting)
[ ]  88200      0      0  22738 / 500000    14.8s test_prop_DeleteUnion (collecting)
[ ]  88916      0      0  22913 / 500000    14.9s test_prop_DeleteUnion (collecting)
[ ]  89503      0      0  23078 / 500000    15.0s test_prop_DeleteUnion (collecting)
[ ]  89841      0      0  23155 / 500000    15.1s test_prop_DeleteUnion (collecting)
[ ]  90302      0      0  23277 / 500000    15.2s test_prop_DeleteUnion (collecting)
[ ]  90909      0      0  23431 / 500000    15.3s test_prop_DeleteUnion (collecting)
[ ]  91572      0      0  23603 / 500000    15.4s test_prop_DeleteUnion (collecting)
[ ]  92066      0      0  23741 / 500000    15.5s test_prop_DeleteUnion (collecting)
[ ]  92665      0      0  23903 / 500000    15.6s test_prop_DeleteUnion (collecting)
[ ]  93210      0      0  24042 / 500000    15.7s test_prop_DeleteUnion (collecting)
[ ]  93999      0      0  24265 / 500000    15.8s test_prop_DeleteUnion (collecting)
[ ]  94678      0      0  24415 / 500000    15.9s test_prop_DeleteUnion (collecting)
[ ]  95346      0      0  24583 / 500000    16.0s test_prop_DeleteUnion (collecting)
[ ]  95873      0      0  24707 / 500000    16.1s test_prop_DeleteUnion (collecting)
[ ]  96470      0      0  24852 / 500000    16.2s test_prop_DeleteUnion (collecting)
[ ]  97146      0      0  25026 / 500000    16.3s test_prop_DeleteUnion (collecting)
[ ]  97690      0      0  25165 / 500000    16.4s test_prop_DeleteUnion (collecting)
[ ]  98153      0      0  25287 / 500000    16.5s test_prop_DeleteUnion (collecting)
[ ]  98812      0      0  25459 / 500000    16.6s test_prop_DeleteUnion (collecting)
[ ]  99448      0      0  25632 / 500000    16.7s test_prop_DeleteUnion (collecting)
[ ]  99906      0      0  25734 / 500000    16.8s test_prop_DeleteUnion (collecting)
[ ] 100428      0      0  25859 / 500000    16.9s test_prop_DeleteUnion (collecting)
